Cod. Sede;Cod. Scuola;Grado Scolastico;Cod. MIUR;Denominazione1;Denominazione2;Indirizzo;Frazione;Comune;Provincia;Tipo Unit… Scolastica;Sezione Scolastica;Tipo Insegnamento;Specializzazione;Codice Specializzazione;Anno di Corso;Classi;Maschi;Femmine
1030284008;1030284008;Scuola secondaria di II grado;VBPM03500D;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;ANTONIO ROSMINI;VIA MATTARELLA 5;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;LICEO DELLE SCIENZE UMANE-TRADIZIONALE;4LLSUS00;III anno;1;2;12
1030284013;1030284013;Scuola secondaria di II grado;VBRH155008;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;MELLERIO ROSMINI;VIA ROSMINI 24;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;BIENNIO COMUNE;115NN00;I anno;1;6;2
1030284013;1030284013;Scuola secondaria di II grado;VBRH155008;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;MELLERIO ROSMINI;VIA ROSMINI 24;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;BIENNIO COMUNE;115NN00;II anno;1;7;0
1030284013;1030284013;Scuola secondaria di II grado;VBRH155008;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;MELLERIO ROSMINI;VIA ROSMINI 24;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;ENOGASTRONOMIA E OSPITALITA'ALBERGHIERA - BIENNIO;1SRALBN1;III anno;1;2;2
1030284013;1030284013;Scuola secondaria di II grado;VBRH155008;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;MELLERIO ROSMINI;VIA ROSMINI 24;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;ENOGASTRONOMIA E OSPITALITA'ALBERGHIERA - BIENNIO;1SRALBN1;IV anno;1;6;6
1030284013;1030284013;Scuola secondaria di II grado;VBRH155008;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;MELLERIO ROSMINI;VIA ROSMINI 24;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;TECNICO DEI SERVIZI DELLA RISTORAZIONE;115ZZ01;V anno;1;7;6
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;BROCCA- SCIENTIFICO TECNOLOGICO;222BB04;IV anno;1;9;8
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;BROCCA- SCIENTIFICO TECNOLOGICO;222BB04;V anno;1;8;9
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - ART. BIOTECNOLOGIE SANITARIE;2TCCHM03;III anno;2;13;22
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - BIENNIO;2TCCHMN1;I anno;2;8;30
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - BIENNIO;2TCCHMN1;II anno;2;4;26
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;ELETTRONICA ED ELETTROTECNICA - ART. ELETTRONICA ;2TCELT01;III anno;1;13;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;ELETTRONICA ED ELETTROTECNICA - ART. ELETTROTECNICA;2TCELT02;III anno;1;14;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;ELETTRONICA ED ELETTROTECNICA - BIENNIO;2TCELTNN;I anno;2;44;1
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;ELETTRONICA ED ELETTROTECNICA - BIENNIO;2TCELTNN;II anno;2;37;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO ELETTRONICA E TELECOMUNICAZIONI;222ZZ05;IV anno;1;11;2
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO ELETTRONICA E TELECOMUNICAZIONI;222ZZ05;V anno;1;9;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO ELETTROTECNICA E AUTOMAZIONE;222ZZ06;IV anno;2;31;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO ELETTROTECNICA E AUTOMAZIONE;222ZZ06;V anno;2;35;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO MECCANICA;222ZZ09;IV anno;1;21;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;MECCANICA, MECCATRONICA ED ENERGIA - ART. MECCANICA E MECCATRONICA;2TCMEC01;III anno;1;22;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;MECCANICA, MECCATRONICA ED ENERGIA - BIENNIO;2TCMECNN;II anno;1;15;0
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;"PROGETTO SPERIMENTALE ""GEO"" INDUSTRIA MINERARIA";222PP04;IV anno;1;11;2
103028A028;1030284002;Scuola secondaria di II grado;VBTF003014;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;G. MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;"PROGETTO SPERIMENTALE ""GEO"" INDUSTRIA MINERARIA";222PP04;V anno;1;12;5
103028A028;1030284005;Scuola secondaria di II grado;VBRI003017;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;G. G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;MANUTENZIONE E ASSISTENZA TECNICA - BIENNIO;1IAMANNN;I anno;2;40;0
103028A028;1030284005;Scuola secondaria di II grado;VBRI003017;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;G. G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;MANUTENZIONE E ASSISTENZA TECNICA - BIENNIO;1IAMANNN;II anno;2;29;0
103028A028;1030284005;Scuola secondaria di II grado;VBRI003017;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;G. G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;OPERATORE MECCANICO;112QQ05;III anno;1;15;0
103028A028;1030284005;Scuola secondaria di II grado;VBRI003017;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;G. G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO CHIMICO E BIOLOGICO;112ZZ07;IV anno;1;3;8
103028A028;1030284005;Scuola secondaria di II grado;VBRI003017;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;G. G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO CHIMICO E BIOLOGICO;112ZZ07;V anno;1;2;21
103028A028;1030284005;Scuola secondaria di II grado;VBRI003017;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;G. G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DELLE INDUSTRIE MECCANICHE;112ZZ04;IV anno;1;9;0
103028A028;1030284005;Scuola secondaria di II grado;VBRI003017;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;G. G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DELLE INDUSTRIE MECCANICHE;112ZZ04;V anno;1;7;0
103028A028;1030284024;Scuola secondaria di II grado;VBPS003012;LICEO SCIENTIFICO;LICEO MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-OPZIONE SCIENZE APPLICATE;4LLSCI01;I anno;1;17;3
103028A028;1030284024;Scuola secondaria di II grado;VBPS003012;LICEO SCIENTIFICO;LICEO MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-OPZIONE SCIENZE APPLICATE;4LLSCI01;II anno;1;9;7
103028A028;1030284024;Scuola secondaria di II grado;VBPS003012;LICEO SCIENTIFICO;LICEO MARCONI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-OPZIONE SCIENZE APPLICATE;4LLSCI01;III anno;1;14;6
103028A028;1030284025;Scuola secondaria di II grado;VBRI003017;I. P. SANITARIO E AUSILIARIO / I.P. SETT SERVIZI;G.G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I. P. SANITARIO E AUSILIARIO / I.P. SETT SERVIZI;ODONTOTECNICO;118ZZ02;III anno;1;3;20
103028A028;1030284025;Scuola secondaria di II grado;VBRI003017;I. P. SANITARIO E AUSILIARIO / I.P. SETT SERVIZI;G.G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I. P. SANITARIO E AUSILIARIO / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI  - BIENNIO;1SRSSSN9;I anno;1;0;29
103028A028;1030284025;Scuola secondaria di II grado;VBRI003017;I. P. SANITARIO E AUSILIARIO / I.P. SETT SERVIZI;G.G. GALLETTI;VIA OLIVA 15;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I. P. SANITARIO E AUSILIARIO / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI  - BIENNIO;1SRSSSN9;II anno;1;0;19
103028A029;1030284003;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA  MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;AMMINISTRAZIONE, FINANZA E MARKETING  ;2ECAFM20;III anno;1;6;17
103028A029;1030284003;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA  MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;AMMINISTRAZIONE, FINANZA E MARKETING - BIENNIO;2ECAFMN1;I anno;2;14;20
103028A029;1030284003;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA  MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;AMMINISTRAZIONE, FINANZA E MARKETING - BIENNIO;2ECAFMN1;II anno;1;6;21
103028A029;1030284003;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA  MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;INDIRIZZO I.G.E.A. (GIURIDICO ECONOMICO AZIENDALE);224ZZ01;IV anno;1;3;10
103028A029;1030284003;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA  MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;INDIRIZZO I.G.E.A. (GIURIDICO ECONOMICO AZIENDALE);224ZZ01;V anno;1;5;7
103028A029;1030284012;Scuola secondaria di II grado;VBTD02000E;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;COSTRUZIONI, AMBIENTE E TERRITORIO;2TCCOS00;III anno;1;11;8
103028A029;1030284012;Scuola secondaria di II grado;VBTD02000E;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;COSTRUZIONI, AMBIENTE E TERRITORIO - BIENNIO;2TCCOSNN;I anno;1;14;8
103028A029;1030284012;Scuola secondaria di II grado;VBTD02000E;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;COSTRUZIONI, AMBIENTE E TERRITORIO - BIENNIO;2TCCOSNN;II anno;1;11;3
103028A029;1030284012;Scuola secondaria di II grado;VBTD02000E;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;PROGETTO CINQUE;225PP01;IV anno;1;10;3
103028A029;1030284012;Scuola secondaria di II grado;VBTD02000E;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. GEOMETRI / I.T. SETT. TECNOLOGICO;PROGETTO CINQUE;225PP01;V anno;1;12;2
103028A029;1030284017;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Succursale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;AMMINISTRAZIONE, FINANZA E MARKETING - ART. SISTEMI INFORMATIVI AZIENDALI;2ECAFM22;III anno;1;3;9
103028A029;1030284017;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Succursale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;PROGETTO MERCURIO;224PP01;IV anno;1;7;6
103028A029;1030284017;Scuola secondaria di II grado;VBTD02000E;I.T. COMMERCIALE / I.T. SETT ECONOMICO;LUIGI EINAUDI;VIA FORNARA 7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Succursale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;PROGETTO MERCURIO;224PP01;V anno;1;9;9
103028A029;1030284020;Scuola secondaria di II grado;VBTD02000E;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;LUIGI EINAUDI ;VIA MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;ITER - PROGETTO COORDINATO;226PP01;IV anno;2;5;24
103028A029;1030284020;Scuola secondaria di II grado;VBTD02000E;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;LUIGI EINAUDI ;VIA MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;ITER - PROGETTO COORDINATO;226PP01;V anno;1;2;12
103028A029;1030284020;Scuola secondaria di II grado;VBTD02000E;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;LUIGI EINAUDI ;VIA MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO ;2ECTUR00;III anno;1;0;19
103028A029;1030284020;Scuola secondaria di II grado;VBTD02000E;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;LUIGI EINAUDI ;VIA MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN1;I anno;2;1;30
103028A029;1030284020;Scuola secondaria di II grado;VBTD02000E;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;LUIGI EINAUDI ;VIA MATILDE CERETTI,23;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN1;II anno;1;2;24
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;IV anno;2;19;37
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;V anno;3;17;39
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO LINGUISTICO C.M. 27/91;441ZZ01;IV anno;1;1;16
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO LINGUISTICO C.M. 27/91;441ZZ01;V anno;1;3;20
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;I anno;3;48;29
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;II anno;4;51;35
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;III anno;4;43;48
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;P.N.I. (MINISPERIMENTAZIONE);441MM02;IV anno;1;12;6
103028A030;1030284001;Scuola secondaria di II grado;VBPS030009;LICEO SCIENTIFICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Sede centrale;DIURNA;LICEO SCIENTIFICO;P.N.I. (MINISPERIMENTAZIONE);441MM02;V anno;1;18;7
103028A030;1030284023;Scuola secondaria di II grado;VBPS030009;LICEO CLASSICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;I anno;1;5;11
103028A030;1030284023;Scuola secondaria di II grado;VBPS030009;LICEO CLASSICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;II anno;1;5;11
103028A030;1030284023;Scuola secondaria di II grado;VBPS030009;LICEO CLASSICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;III anno;1;4;9
103028A030;1030284023;Scuola secondaria di II grado;VBPS030009;LICEO CLASSICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;IV anno;1;7;15
103028A030;1030284023;Scuola secondaria di II grado;VBPS030009;LICEO CLASSICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;V anno;1;3;17
103028A030;1030284026;Scuola secondaria di II grado;VBPS030009;LICEO LINGUISTICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO LINGUISTICO;LICEO LINGUISTICO;4LLLNG00;I anno;2;10;46
103028A030;1030284026;Scuola secondaria di II grado;VBPS030009;LICEO LINGUISTICO;GIORGIO SPEZIA;VIA MENOTTI 5/7;;DOMODOSSOLA;VERBANO-CUSIO-OSSOLA;Scuola coordinata;DIURNA;LICEO LINGUISTICO;LICEO LINGUISTICO;4LLLNG00;II anno;3;8;49
